Scene ID,Chapter,Sentence Count,Duration (Sec),Visual Summary,Video Prompt
CH04_SC007d,4,1,6,"Chiếc mũ cử nhân đen nằm đơn độc trên sàn nhà đầy bụi bặm.","steady shot showing a flat 2D vector graphic of a small paycheck showing a low dollar amount ""$1,200"" in English, on a solid dark gray background. Symmetrical composition, soft warm lighting. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC008a,4,1,7,"Bàn tay nắm chặt lấy cát khô, cát luồn qua kẽ tay rơi xuống đất.","steady shot showing a flat 2D vector graphic of a hand clenched tight, with yellow sand grains slipping through the fingers and falling downwards, on a solid dark gray background. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC008b,4,1,5,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Bộ não con người luôn bị cuốn vào cỗ máy thèm khát vô tận.","steady shot showing a flat 2D vector graphic of a large mechanical cogwheel with human silhouette outlines trapped between the gears, on a solid dark gray background. Symmetrical composition, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC008c,4,1,8,"Bóng đen người đàn ông ngồi thiền, các đường hào quang ảo ảnh tỏa ra xung quanh.","steady shot showing the clean black silhouette of a person meditating, with giant glowing hands in the background dropping golden coins and luxury cars into their aura, set against a dark teal and violet gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC008d,4,1,8,"Bàn tay nắm chặt lấy cát khô, cát luồn qua kẽ tay rơi xuống đất.","steady shot showing a flat 2D vector graphic of a hand grabbing dry sand, with the sand dissolving into red smoke, on a solid dark gray background. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC008e,4,2,8," Silhouette một người chạy kiệt sức trên chiếc bánh xe hamster khổng lồ phát sáng.","steady shot showing the clean black silhouette of a man running exhaustedly on a giant glowing hamster wheel, with pink dopamine bubbles floating around him, set against a dark violet and red gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC008f,4,1,4,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Rồi lại rơi vào cạn kiệt năng lượng ngoài đời thực.","steady shot showing the clean black silhouette of a man slumped over his desk, with a progress bar above his head showing 0% battery, set against a dark navy and grey gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC009a,4,1,4,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Nhưng cái bẫy sinh lý này chỉ là bề nổi.","steady shot showing a flat 2D vector graphic of an iceberg floating in dark water, with only a tiny tip visible above the surface, on a solid dark gray background. Symmetrical composition, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH04_SC009b,4,1,8,"Bóng đen người đàn ông ngồi thiền, các đường hào quang ảo ảnh tỏa ra xung quanh.","steady shot showing the clean black silhouette of a person sitting in meditation, while giant fingers from the shadows point accusatorially at them, set against a dark red and black gradient background. Symmetrical layout, dramatic chiaroscuro. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC001a,5,1,7,"Một người phụ nữ ngồi trên ghế gỗ phía sau tấm kính gương một chiều tối tăm.","steady shot showing the clean black silhouette of a woman sitting on a simple wooden chair behind a dark, reflective one-way mirror pane, set against a dark teal and gray gradient background. Symmetrical composition, dramatic chiaroscuro. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC001b,5,1,8,"Một người phụ nữ ngồi trên ghế gỗ phía sau tấm kính gương một chiều tối tăm.","slow camera panning showing the clean black silhouettes of three observers standing in a dark room, looking through a large rectangular glass window into a brightly lit room, set against a dark blue and grey gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC001c,5,1,8,"Một người phụ nữ ngồi trên ghế gỗ phía sau tấm kính gương một chiều tối tăm.","steady shot showing the clean black silhouette of a sitting woman flinching under sudden, jagged electric spark lines that light up her outline, set against a dark red and black gradient background. High contrast, dramatic chiaroscuro. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC001d,5,1,7,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Ban đầu, các tình nguyện viên bày tỏ sự xót xa và thương cảm sâu sắc đối với nạn nhân.","steady shot showing the clean black silhouettes of two people clasping their hands to their chests in sorrow, with soft blue teardrop shapes floating around them, set against a dark indigo and grey gradient background. Symmetrical composition, soft backlight. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC002a,5,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Nhưng sau đó, các nhà nghiên cứu thông báo rằng thí nghiệm này bắt buộc phải tiếp tục và họ không có cách nào can thiệp để ngăn chặn dòng điện.","steady shot showing a flat 2D vector graphic of a red hazard warning light spinning on a wall under a metal mesh, with the text ""EXPERIMENT ACTIVE"" in English on a screen, on a solid dark gray background. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC002b,5,1,7,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Lúc này, một sự biến đổi tâm lý kỳ lạ đã diễn ra trong đầu các tình nguyện viên.","steady shot showing the clean black silhouette of a person's head with their brain turning from a soft green glow to a harsh, cold violet color, set against a dark purple and indigo gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC002c,5,1,5,"Nhiều cánh tay bóng đen chỉ trỏ buộc tội một người đang co rúm ở góc phòng.","steady shot showing multiple clean black silhouettes of hands and fingers pointing accusatorially towards a small, huddled figure in the corner, set against a dark red and black gradient background. Symmetrical composition, high contrast. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC002d,5,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Họ nhận xét rằng người phụ nữ đó trông thật ngu ngốc, vụng về, và cô ta xứng đáng chịu hình phạt đó vì đã không cố gắng học tập chăm chỉ hơn.","steady shot showing a flat 2D vector graphic of a paper report card with a large red letter ""F"" grade, on a solid dark gray background, under a cold blue spotlight. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH05_SC003a,5,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Lerner giải thích rằng con người sở hữu một xu hướng nhận thức ngầm ẩn sâu sắc gọi là Ngụy biện Thế giới Công bằng (Just World Fallacy).","steady shot showing a flat 2D vector graphic of a balanced scale standing on a stone pedestal with the text ""JUST WORLD"" in English written on the base, on a solid dark gray background. Symmetrical layout, soft warm lighting. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
